0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1
0.06,0.9155,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.02
0.003,0.06,0.9125,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.02
0.001,0.003,0.06,0.9115,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.02
0.0,0.001,0.003,0.06,0.9115,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.02
0.0,0.0,0.0010000000000000002,0.0030000000000000005,0.060000000000000005,0.9115000000000001,0.0005000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0010000000000000002,0.0,0.0,0.0,0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.020000000000000004
0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.901,0.0005,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.004,0.05,0.9015,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000501002004008016,0.002004008016032064,0.004008016032064128,0.050100200400801605,0.902805611222445,0.000501002004008016,0.0,0.0,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.003006012024048096,0.0,0.0,0.0,0.0,0.0,0.03507014028056112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.003,0.005,0.002,0.9318,0.0005,0.0002,0.0,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.003,0.002,0.05,0.8868,0.0005,0.0002,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.001,0.002,0.005,0.05,0.8848,0.0005,0.0002,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.002,0.003,0.005,0.05,0.883,0.0005,0.002,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.003,0.005,0.05,0.8828,0.002,0.0002,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002004008016032064,0.000501002004008016,0.001002004008016032,0.003006012024048096,0.00501002004008016,0.050100200400801605,0.8835671342685371,0.000501002004008016,0.0002004008016032064,0.0,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,0.050100200400801605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0005,0.001,0.003,0.005,0.002,0.9318,0.0005,0.0002,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0005,0.001,0.003,0.002,0.05,0.887,0.0005,0.004,0.0,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0005,0.001,0.002,0.005,0.05,0.8853,0.004,0.0002,0.0,0.0,0.0,0.0,0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020080321285140565,0.0,0.0,0.0,0.0,0.0005020080321285141,0.0020080321285140565,0.0030120481927710845,0.0050200803212851405,0.050200803212851405,0.8863453815261044,0.0005020080321285141,0.00020080321285140563,0.0,0.0,0.0,0.050200803212851405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.006,0.003,0.9390000000000001,0.002,0.001,0.0,0.0,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.004,0.003,0.04000000000000001,0.904,0.002,0.001,0.0,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.002,0.003,0.006,0.04000000000000001,0.902,0.002,0.001,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.003,0.004,0.006,0.04000000000000001,0.901,0.002,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.003,0.002,0.004,0.006,0.04000000000000001,0.902,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010416666666666667,0.0,0.0,0.0,0.0,0.0,0.0020833333333333333,0.0,0.0,0.0,0.0031249999999999997,0.0010416666666666667,0.0020833333333333333,0.004166666666666667,0.0062499999999999995,0.04166666666666667,0.9385416666666666
